customer_id,email,first_name,last_name,age,gender,country,acquisition_source,signup_date,is_subscribed,customer_segment
2130,user2130@gmail.com,,Smith,42,,Canada,organic_search,15-04-2024,,Premium
2131,user2131@gmail.com,David,,33,M,USA,email,07-14-2024,,Basic
2132,user2132@company.org,Jane,Johnson,,f,US,email,2024-12-01,,Premium
2133,user2133@outlook.com,David,davis,,,U.S.A,paid_search,11/22/2023,1,Standard
2134,user2134@yahoo.com,Jane,davis,-5,Female,U.S.A,paid_search,2024/10/13,True,Premium
2135,user2135@gmail.com,,JONES,twenty-five,male,CA,social_media,2024/04/02,False,Standard
2136,user2136@hotmail.com,David,Smith,,,US,referral,02-24-2023,Yes,Standard
2137,user2137@company.org,,JONES,,m,United States,email,2024-10-30,,Basic
2138,user2138@gmail.com,jane,JONES,-5,Male,UK,social_media,05/27/2024,FALSE,
2139,user2139@gmail.com,Mike,Brown,150,M,USA,email,17-07-2023,0,Standard
2140,user2140@hotmail.com,,davis,twenty-five,F,CA,referral,2024-09-26,Yes,
2141,user2141@gmail.com,John,JONES,150,F,USA,referral,2023-12-02,False,STANDARD
2142,user2142@outlook.com,JOHN,,19,F,United States,paid_search,06-27-2023,No,STANDARD
2143,user2143@gmail.com,John,Johnson,,Female,United States,social_media,05-27-2023,True,Premium
2144,user2144@yahoo.com,David,davis,150,m,CA,organic_search,26-12-2023,No,
2145,user2145@gmail.com,John,JONES,,Male,UK,paid_search,2023/09/22,No,
2146,user2146@gmail.com,John,Johnson,57,female,usa,referral,2023-11-04,FALSE,premium
2147,user2147@gmail.com,David,,,male,usa,paid_search,02-10-2024,,premium
2148,user2148@gmail.com,JOHN,Williams,-5,F,United States,organic_search,2023/03/27,Yes,premium
2149,user2149@gmail.com,,,150,m,Canada,paid_search,2024/04/08,Yes,Standard
2150,user2150@gmail.com,,,150,,UK,referral,10-10-2023,TRUE,STANDARD
2151,user2151@gmail.com,Jane,Williams,55,Female,Canada,organic_search,2023-10-28,1,premium
2152,user2152@gmail.com,David,,,Male,usa,email,22-04-2023,TRUE,Standard
2153,user2153@company.org,JOHN,Williams,,F,Canada,social_media,2023/11/11,TRUE,STANDARD
2154,user2154@outlook.com,,Williams,150,male,U.S.A,referral,2023-12-31,0,Premium
2155,user2155@gmail.com,jane,Brown,twenty-five,F,United Kingdom,email,11/17/2024,False,Standard
2156,user2156@gmail.com,JOHN,Brown,,female,GB,email,03-01-2023,,STANDARD
2157,user2157@gmail.com,,JONES,150,,USA,email,2023/07/03,True,Basic
2158,user2158@gmail.com,Jane,Johnson,,F,United States,organic_search,19-01-2023,TRUE,Standard
2159,user2159@gmail.com,Jane,Williams,33,F,CA,paid_search,2024-11-03,TRUE,STANDARD
2160,user2160@gmail.com,Sarah,,27,,CA,social_media,2024-06-24,1,Standard
2161,user2161@hotmail.com,Jane,,twenty-five,,GB,social_media,2023-06-17,0,Premium
2162,user2162@yahoo.com,Sarah,JONES,48,Female,US,paid_search,2023/10/10,0,STANDARD
2163,user2163@gmail.com,,,20,m,United States,organic_search,22-04-2024,1,
2164,user2164@outlook.com,jane,davis,-5,M,US,referral,2024-06-03,No,premium
2165,user2165@hotmail.com,Jane,Smith,,,United Kingdom,paid_search,2023/12/15,,
2166,user2166@gmail.com,jane,Smith,,f,US,direct,2023/01/04,0,premium
2167,user2167@gmail.com,,Johnson,twenty-five,f,United States,paid_search,01/29/2023,No,
2168,user2168@gmail.com,,,150,f,US,email,09-02-2024,No,premium
2169,user2169@gmail.com,John,,150,,US,social_media,2023-12-13,Yes,Basic
2170,user2170@outlook.com,Emily,,twenty-five,M,USA,organic_search,07/14/2024,TRUE,
2171,user2171@hotmail.com,Sarah,,,F,CA,social_media,10-28-2023,1,premium
2172,user2172@gmail.com,JOHN,davis,150,male,CA,email,2024/09/08,1,premium
2173,user2173@gmail.com,Emily,Johnson,twenty-five,F,usa,email,03-29-2024,FALSE,
2174,user2174@yahoo.com,Jane,,-5,Male,CA,referral,2023-05-26,1,premium
2175,user2175@outlook.com,John,JONES,,male,usa,email,2023-01-10,,Standard
2176,user2176@outlook.com,,Johnson,32,M,U.S.A,referral,2024-08-14,True,STANDARD
2177,user2177@gmail.com,Emily,Brown,,F,Canada,organic_search,2023-03-18,True,premium
2178,user2178@gmail.com,,,-5,m,usa,paid_search,01/09/2024,FALSE,Standard
2179,user2179@gmail.com,Jane,Smith,38,F,U.S.A,social_media,2023/11/14,True,Basic
2180,user2180@gmail.com,,,72,female,UK,paid_search,06/09/2023,,Basic
2181,user2181@gmail.com,Jane,Williams,52,f,UK,organic_search,25-11-2023,0,Standard
2182,user2182@gmail.com,,,50,female,Canada,email,28-08-2023,Yes,premium
2183,user2183@company.org,Mike,Brown,150,M,United States,email,16-10-2024,TRUE,premium
2184,user2184@gmail.com,JOHN,,,M,Canada,organic_search,2024-01-14,False,Premium
2185,user2185@gmail.com,John,,-5,m,U.S.A,social_media,2023/01/28,,
2186,user2186@gmail.com,John,Brown,150,female,U.S.A,direct,08/24/2023,,Premium
2187,user2187@gmail.com,David,Johnson,-5,,Canada,referral,2023/07/10,Yes,premium
2188,user2188@hotmail.com,Emily,JONES,150,,CA,social_media,02/21/2023,False,Standard
2189,user2189@gmail.com,David,Smith,150,m,U.S.A,social_media,07/22/2024,1,premium
2190,user2190@gmail.com,Sarah,Williams,48,Female,Canada,social_media,10/30/2024,,premium
2191,user2191@gmail.com,Mike,davis,,Female,United Kingdom,organic_search,2024/05/02,,premium
2192,user2192@yahoo.com,David,,,Male,USA,direct,13-09-2024,FALSE,Standard
2193,user2193@yahoo.com,,Williams,,,CA,social_media,2023-09-23,FALSE,STANDARD
2194,user2194@gmail.com,David,Smith,,female,CA,paid_search,2024/04/05,1,
2195,user2195@gmail.com,jane,,-5,female,U.S.A,email,04/30/2024,True,Premium
2196,user2196@gmail.com,John,Brown,twenty-five,male,United States,organic_search,08/23/2024,False,Standard
2197,user2197@gmail.com,Mike,,,Male,USA,paid_search,02/17/2024,Yes,
2198,user2198@gmail.com,Jane,Johnson,150,female,UK,referral,2023/05/31,0,premium
2199,user2199@gmail.com,John,JONES,twenty-five,,Canada,paid_search,2023-04-20,TRUE,Basic
2200,user2200@gmail.com,,Brown,-5,Male,US,organic_search,2024/07/19,1,Standard
2201,user2201@gmail.com,Mike,Williams,,m,GB,direct,08-21-2024,1,Premium
2202,user2202@company.org,David,,71,M,CA,email,09-30-2023,1,Premium
2203,user2203@gmail.com,John,Brown,69,m,usa,organic_search,2024/04/06,1,Basic
2204,user2204@yahoo.com,David,Brown,,m,UK,email,12/02/2024,TRUE,Basic
2205,user2205@gmail.com,Jane,,twenty-five,male,UK,social_media,2024/01/21,No,STANDARD
2206,user2206@gmail.com,,Smith,150,female,U.S.A,direct,2023-01-06,Yes,Basic
2207,user2207@gmail.com,,davis,twenty-five,Female,GB,organic_search,09/22/2024,Yes,premium
2208,user2208@company.org,Mike,Johnson,twenty-five,F,CA,referral,12/18/2024,FALSE,
2209,user2209@company.org,John,Williams,150,m,UK,organic_search,2023/02/18,FALSE,Standard
2210,user2210@gmail.com,,JONES,,,UK,direct,09-04-2024,FALSE,Premium
2211,user2211@gmail.com,,,37,m,UK,social_media,08-04-2024,True,Premium
2212,user2212@yahoo.com,Jane,Williams,56,Male,United States,referral,2023-06-23,FALSE,Basic
2213,user2213@gmail.com,David,JONES,twenty-five,M,GB,email,09/01/2023,Yes,Standard
2214,user2214@gmail.com,Sarah,Brown,29,Male,usa,direct,23-12-2023,0,Premium
2215,user2215@gmail.com,Emily,davis,72,F,GB,social_media,06/07/2023,FALSE,Basic
2216,user2216@gmail.com,John,Brown,150,,United Kingdom,organic_search,12-03-2023,,Basic
2217,user2217@gmail.com,,Brown,,Female,United States,referral,12-12-2024,No,premium
2218,user2218@gmail.com,Mike,Smith,twenty-five,M,Canada,organic_search,06-17-2023,,
2219,user2219@outlook.com,David,Johnson,twenty-five,M,UK,referral,25-08-2023,True,Basic
2220,user2220@gmail.com,Mike,Smith,,Female,UK,email,2024/09/18,No,Premium
2221,user2221@gmail.com,,davis,,F,USA,social_media,2024/05/07,Yes,STANDARD
2222,user2222@gmail.com,,Brown,150,female,GB,paid_search,2023-10-02,Yes,Standard
2223,user2223@gmail.com,Sarah,Johnson,-5,Female,CA,email,02/10/2024,True,Basic
2224,user2224@gmail.com,,,150,F,United States,email,2024-04-29,True,Premium
2225,user2225@gmail.com,Sarah,Smith,twenty-five,,United States,email,04-04-2024,TRUE,Basic
2226,user2226@hotmail.com,Mike,Johnson,-5,Female,Canada,paid_search,21-05-2023,1,Basic
2227,user2227@hotmail.com,Jane,Johnson,,M,United Kingdom,organic_search,2023/04/07,False,STANDARD
2228,user2228@gmail.com,David,,,female,U.S.A,paid_search,04/17/2024,Yes,Premium
2229,user2229@gmail.com,David,davis,twenty-five,F,GB,organic_search,05/28/2024,1,Basic
2230,user2230@gmail.com,John,,150,,usa,organic_search,07/09/2024,No,Standard
2231,user2231@gmail.com,,,40,female,GB,social_media,2024-08-26,Yes,Basic
2232,user2232@gmail.com,David,,35,,Canada,email,04-23-2024,FALSE,
2233,user2233@gmail.com,,Williams,-5,m,UK,direct,06/23/2024,True,Standard
2234,user2234@gmail.com,David,,,,United States,referral,19-01-2023,TRUE,Standard
2235,user2235@gmail.com,Emily,Johnson,twenty-five,m,United States,social_media,10-14-2024,Yes,Standard
2236,user2236@gmail.com,John,Johnson,,female,CA,paid_search,07/07/2023,TRUE,premium
2237,user2237@gmail.com,Sarah,JONES,,M,US,referral,06/26/2023,Yes,Standard
2238,user2238@hotmail.com,,Smith,68,,CA,email,2023/10/08,Yes,
2239,user2239@company.org,JOHN,Smith,-5,M,GB,email,30-03-2024,True,Standard
2240,user2240@outlook.com,John,Smith,,,US,email,2023-07-09,0,STANDARD
2241,user2241@hotmail.com,,Williams,,male,UK,social_media,2023-08-13,0,STANDARD
2242,user2242@gmail.com,John,Smith,44,,United States,email,2023/08/16,False,
2243,user2243@gmail.com,David,,150,M,UK,paid_search,2023/02/08,Yes,premium
2244,user2244@outlook.com,John,Smith,-5,Female,UK,direct,10/16/2023,No,Basic
2245,user2245@company.org,Mike,Brown,61,Female,usa,referral,2024/03/09,0,Premium
2246,user2246@gmail.com,,JONES,36,m,U.S.A,paid_search,10/20/2024,No,
2247,user2247@gmail.com,David,JONES,,f,United States,email,2023/04/12,False,
2248,user2248@gmail.com,jane,,75,m,usa,referral,02-02-2024,TRUE,Standard
2249,user2249@gmail.com,David,,69,f,Canada,paid_search,30-09-2024,0,STANDARD
2250,user2250@gmail.com,Jane,,twenty-five,,usa,email,07/17/2024,TRUE,
2251,user2251@hotmail.com,David,Brown,-5,male,U.S.A,email,2023-07-07,False,Standard
2252,user2252@company.org,Emily,Brown,150,,U.S.A,direct,2023/08/13,1,Standard
2253,user2253@gmail.com,,davis,,m,United States,social_media,2024/01/03,,STANDARD
2254,user2254@company.org,Mike,Brown,150,male,US,referral,2023-02-12,1,STANDARD
2255,user2255@outlook.com,Emily,,-5,Male,US,referral,2023/12/14,TRUE,Standard
2256,user2256@gmail.com,,Smith,71,,usa,paid_search,2023/11/25,,Premium
2257,user2257@gmail.com,John,JONES,150,F,U.S.A,paid_search,09/26/2023,False,STANDARD
2258,user2258@hotmail.com,jane,Smith,150,F,United Kingdom,organic_search,2024/06/19,FALSE,premium
2259,user2259@gmail.com,jane,Williams,150,Female,CA,organic_search,09-20-2023,0,Basic
2260,user2260@yahoo.com,,davis,twenty-five,,GB,organic_search,2024-11-05,1,Standard
2261,user2261@gmail.com,Mike,Johnson,twenty-five,male,Canada,social_media,2024-04-08,False,
2262,user2262@gmail.com,David,Brown,150,m,USA,paid_search,29-07-2024,1,Standard
2263,user2263@outlook.com,JOHN,Brown,31,m,UK,referral,2024/12/23,No,Premium
2264,user2264@gmail.com,Jane,Williams,,m,CA,organic_search,2024/02/19,TRUE,Premium
2265,user2265@company.org,,,,,Canada,paid_search,09-21-2024,1,premium
2266,user2266@gmail.com,,,-5,Male,United Kingdom,paid_search,04-27-2024,,premium
2267,user2267@outlook.com,Emily,Smith,-5,,United States,paid_search,02/14/2024,0,
2268,user2268@company.org,Jane,,150,M,CA,social_media,2024/04/11,No,Standard
2269,user2269@gmail.com,JOHN,Williams,54,f,usa,email,03-04-2023,Yes,STANDARD
2270,user2270@hotmail.com,jane,Johnson,,m,Canada,paid_search,09/22/2024,No,premium
2271,user2271@gmail.com,John,,-5,,U.S.A,email,04/03/2023,True,STANDARD
2272,user2272@hotmail.com,,Brown,74,Female,Canada,organic_search,26-10-2023,1,Premium
2273,user2273@gmail.com,,,46,m,GB,paid_search,10/17/2023,0,STANDARD
2274,user2274@gmail.com,jane,Brown,-5,male,GB,social_media,12-15-2023,Yes,Basic
2275,user2275@gmail.com,,JONES,,M,United States,direct,2023-08-26,False,
2276,user2276@company.org,,Smith,150,male,usa,paid_search,2024-07-05,FALSE,
2277,user2277@gmail.com,John,Johnson,-5,,United States,social_media,06-24-2024,0,Basic
2278,user2278@company.org,John,Johnson,48,,United States,paid_search,2023/01/02,TRUE,Premium
2279,user2279@gmail.com,Sarah,Smith,twenty-five,M,United Kingdom,paid_search,2024-04-01,False,Standard
2280,user2280@hotmail.com,,,,male,U.S.A,email,02-16-2024,FALSE,Premium
2281,user2281@gmail.com,jane,Williams,twenty-five,,Canada,organic_search,11-07-2024,Yes,
2282,user2282@gmail.com,David,Johnson,150,,USA,organic_search,2024/10/24,0,
2283,user2283@gmail.com,JOHN,Johnson,150,m,CA,paid_search,09/06/2024,1,STANDARD
2284,user2284@gmail.com,John,Brown,57,f,USA,email,02/03/2023,True,Standard
2285,user2285@gmail.com,David,JONES,,female,GB,email,2024/11/19,Yes,
2286,user2286@gmail.com,,,75,F,United States,organic_search,2023-09-17,TRUE,
2287,user2287@hotmail.com,Emily,Brown,twenty-five,M,GB,direct,2024-11-04,Yes,Standard
2288,user2288@gmail.com,John,Williams,-5,,UK,organic_search,2024/04/14,1,Standard
2289,user2289@gmail.com,jane,Smith,-5,Female,CA,paid_search,16-09-2024,Yes,
2290,user2290@outlook.com,Sarah,,twenty-five,F,United Kingdom,email,2023/11/12,FALSE,Basic
2291,user2291@hotmail.com,JOHN,JONES,twenty-five,,United States,paid_search,2024-11-26,FALSE,
2292,user2292@gmail.com,jane,Brown,-5,male,CA,organic_search,2024/08/06,Yes,Standard
2293,user2293@yahoo.com,JOHN,,150,,GB,email,05-11-2023,True,Basic
2294,user2294@outlook.com,,JONES,150,Male,United States,paid_search,2024-08-22,TRUE,Standard
2295,user2295@gmail.com,Mike,Williams,twenty-five,,United States,email,2024-09-11,True,premium
2296,user2296@company.org,,,,female,CA,email,02-12-2024,Yes,STANDARD
2297,user2297@gmail.com,,Brown,-5,,UK,email,2024/09/09,,STANDARD
2298,user2298@gmail.com,jane,Williams,150,M,U.S.A,email,2024-04-20,No,Basic
2299,user2299@outlook.com,,Brown,-5,Female,GB,email,06-21-2024,No,STANDARD
2300,user2300@hotmail.com,JOHN,Smith,19,F,U.S.A,organic_search,28-03-2023,1,
2301,user2301@gmail.com,JOHN,Williams,twenty-five,F,U.S.A,referral,11/05/2024,1,Basic
2302,user2302@outlook.com,Jane,Smith,twenty-five,,UK,paid_search,31-07-2024,Yes,
2303,user2303@gmail.com,John,,-5,m,U.S.A,paid_search,07/10/2024,Yes,Basic
2304,user2304@gmail.com,Mike,Smith,,Female,Canada,organic_search,01/12/2023,1,STANDARD
2305,user2305@gmail.com,JOHN,Johnson,-5,,GB,direct,2024/05/11,Yes,STANDARD
2306,user2306@gmail.com,John,davis,twenty-five,Male,USA,organic_search,2024-07-12,False,
2307,user2307@yahoo.com,jane,,44,,CA,email,01-09-2024,FALSE,premium
2308,user2308@gmail.com,David,Smith,,male,UK,paid_search,06-06-2023,0,
2309,user2309@gmail.com,Jane,Brown,twenty-five,female,CA,email,2023-06-17,1,Premium
2310,user2310@gmail.com,Sarah,Williams,150,female,USA,organic_search,05/23/2024,True,Premium
2311,user2311@gmail.com,Mike,Smith,-5,,GB,paid_search,08-12-2024,0,STANDARD
2312,user2312@gmail.com,Sarah,Brown,47,Female,U.S.A,referral,07/23/2023,TRUE,Basic
2313,user2313@gmail.com,David,Smith,-5,f,CA,paid_search,2023-10-09,False,
2314,user2314@gmail.com,Mike,Brown,38,M,UK,social_media,2024/07/01,FALSE,Premium
2315,user2315@company.org,John,davis,150,Female,United States,direct,09-14-2024,FALSE,Premium
2316,user2316@gmail.com,Sarah,JONES,twenty-five,F,United Kingdom,email,02-10-2023,,Premium
2317,user2317@gmail.com,Jane,Johnson,150,male,U.S.A,organic_search,12-19-2023,True,
2318,user2318@yahoo.com,JOHN,Smith,150,f,USA,organic_search,2024-01-10,TRUE,Premium
2319,user2319@yahoo.com,David,davis,-5,F,United Kingdom,organic_search,24-08-2024,1,Standard
2320,user2320@gmail.com,,Williams,29,,USA,organic_search,09/10/2024,True,premium
2321,user2321@gmail.com,John,Brown,-5,,United Kingdom,direct,2023/06/14,TRUE,
2322,user2322@gmail.com,jane,Smith,150,female,United States,social_media,12-11-2024,FALSE,Premium
2323,user2323@company.org,,Brown,,Female,Canada,paid_search,2024/01/27,Yes,Standard
2324,user2324@gmail.com,,,-5,M,United Kingdom,organic_search,02-26-2023,1,premium
2325,user2325@company.org,John,Williams,20,,GB,referral,2024-05-14,,
2326,user2326@gmail.com,David,Brown,23,Female,United States,direct,2024/12/10,True,Premium
2327,user2327@gmail.com,David,davis,53,female,United States,referral,2023/04/09,No,Standard
2328,user2328@company.org,John,JONES,,Male,USA,email,04-11-2024,No,STANDARD
2329,user2329@gmail.com,jane,,-5,male,U.S.A,paid_search,2024/04/26,1,STANDARD
2330,user2330@gmail.com,Mike,Brown,150,F,U.S.A,email,2024/11/26,0,STANDARD
2331,user2331@gmail.com,Sarah,JONES,150,m,CA,organic_search,08/09/2024,True,Standard
2332,user2332@gmail.com,,,-5,Female,USA,email,09/12/2023,True,Premium
2333,user2333@gmail.com,Mike,davis,twenty-five,f,USA,paid_search,07/01/2024,True,STANDARD
2334,user2334@yahoo.com,JOHN,Brown,150,m,usa,social_media,2024/02/15,1,Basic
2335,user2335@yahoo.com,JOHN,JONES,71,,United Kingdom,email,02-15-2023,0,Premium
2336,user2336@gmail.com,,Johnson,28,Female,USA,organic_search,08/10/2023,FALSE,Standard
2337,user2337@gmail.com,Emily,Williams,,f,Canada,paid_search,01-24-2023,False,
2338,user2338@gmail.com,Jane,Williams,43,M,GB,organic_search,09-03-2024,True,Premium
2339,user2339@gmail.com,jane,davis,150,male,Canada,email,17-05-2023,TRUE,
2340,user2340@gmail.com,John,davis,twenty-five,,U.S.A,organic_search,27-08-2024,FALSE,Standard
2341,user2341@yahoo.com,,Johnson,twenty-five,,CA,social_media,10-06-2024,FALSE,STANDARD
2342,user2342@outlook.com,Emily,,,Male,GB,email,05-08-2023,Yes,Premium
2343,user2343@gmail.com,John,davis,150,m,USA,email,05/20/2024,True,Premium
2344,user2344@gmail.com,David,,150,M,U.S.A,organic_search,2024/03/06,Yes,premium
2345,user2345@hotmail.com,Emily,Johnson,twenty-five,female,USA,direct,2024-02-20,FALSE,Standard
2346,user2346@company.org,Sarah,Johnson,150,F,Canada,social_media,2024/11/28,1,Basic
2347,user2347@gmail.com,John,davis,,male,U.S.A,social_media,2024-06-23,No,Standard
2348,user2348@gmail.com,jane,JONES,150,male,Canada,organic_search,08/27/2024,0,
2349,user2349@gmail.com,jane,Smith,150,F,GB,paid_search,2023-11-24,,
2350,user2350@gmail.com,JOHN,JONES,150,,usa,email,2024/08/12,FALSE,premium
2351,user2351@gmail.com,Sarah,davis,twenty-five,f,U.S.A,paid_search,05-07-2023,False,premium
2352,user2352@gmail.com,Emily,,,Female,UK,direct,2024/07/14,0,STANDARD
2353,user2353@yahoo.com,Jane,Williams,28,,Canada,paid_search,2023/09/29,False,Standard
2354,user2354@hotmail.com,,,,Female,GB,referral,2023/08/11,TRUE,Basic
2355,user2355@hotmail.com,Emily,Brown,,m,UK,social_media,2023/02/10,Yes,Basic
2356,user2356@gmail.com,Sarah,Williams,twenty-five,female,United States,email,2023-06-19,Yes,Standard
2357,user2357@yahoo.com,David,Smith,150,,usa,direct,12/03/2024,Yes,STANDARD
2358,user2358@hotmail.com,David,,60,,GB,email,10-13-2023,Yes,STANDARD
2359,user2359@gmail.com,jane,davis,-5,F,Canada,paid_search,10-01-2023,FALSE,Standard
2360,user2360@company.org,Emily,,twenty-five,,US,email,02/03/2024,,Standard
2361,user2361@company.org,David,Brown,,Male,CA,email,05/08/2023,Yes,premium
2362,user2362@gmail.com,Sarah,Brown,150,,USA,organic_search,2024/04/05,True,Basic
2363,user2363@company.org,John,Brown,-5,M,usa,organic_search,2024/05/04,1,Basic
2364,user2364@gmail.com,,JONES,-5,F,USA,paid_search,2024/09/21,TRUE,
2365,user2365@company.org,David,Smith,150,f,Canada,paid_search,02-24-2023,Yes,premium
2366,user2366@gmail.com,Emily,Smith,150,Male,USA,email,2024-04-09,No,
2367,user2367@outlook.com,JOHN,JONES,44,male,GB,email,2024/02/19,TRUE,Basic
2368,user2368@gmail.com,,Brown,twenty-five,Female,GB,paid_search,09-01-2024,False,
2369,user2369@gmail.com,David,Johnson,twenty-five,,CA,organic_search,2024-08-11,FALSE,Basic
2370,user2370@gmail.com,,Brown,150,m,U.S.A,social_media,01/15/2023,Yes,Standard
2371,user2371@gmail.com,David,,,F,United States,social_media,08-16-2023,,
2372,user2372@gmail.com,Jane,davis,-5,,Canada,referral,03/18/2023,TRUE,Premium
2373,user2373@gmail.com,Mike,,,Male,usa,social_media,01-05-2023,,
2374,user2374@gmail.com,David,Williams,,female,CA,organic_search,2023/11/08,,
2375,user2375@hotmail.com,Mike,Brown,twenty-five,,UK,social_media,2024-05-18,FALSE,
2376,user2376@gmail.com,David,Johnson,twenty-five,M,CA,organic_search,2024-07-13,No,
2377,user2377@gmail.com,Emily,,150,,GB,organic_search,09-19-2023,TRUE,premium
2378,user2378@gmail.com,Emily,,150,,U.S.A,social_media,01-26-2023,True,Standard
2379,user2379@gmail.com,John,,,m,US,organic_search,2024-11-25,,Premium
2380,user2380@gmail.com,JOHN,Johnson,150,Male,USA,social_media,2024-08-10,True,Basic
2381,user2381@gmail.com,jane,,-5,f,United Kingdom,referral,2023/12/31,FALSE,Basic
2382,user2382@gmail.com,Emily,Johnson,-5,f,CA,referral,03-01-2024,1,Premium
2383,user2383@gmail.com,jane,davis,150,,United States,direct,23-02-2023,1,Basic
2384,user2384@gmail.com,Emily,JONES,38,Male,United States,organic_search,15-03-2023,TRUE,Basic
2385,user2385@gmail.com,,,36,Male,usa,organic_search,03/12/2023,,premium
2386,user2386@gmail.com,John,Brown,-5,f,USA,paid_search,2024-07-01,False,Premium
2387,user2387@gmail.com,John,JONES,-5,Male,usa,organic_search,09-09-2023,True,Premium
2388,user2388@outlook.com,John,Brown,twenty-five,male,US,paid_search,06/27/2023,TRUE,
2389,user2389@company.org,Jane,,150,,UK,social_media,08/15/2024,TRUE,Basic
2390,user2390@gmail.com,Jane,Brown,150,,U.S.A,social_media,06-06-2023,1,Basic
2391,user2391@gmail.com,jane,Brown,150,f,U.S.A,organic_search,11-22-2023,1,STANDARD
2392,user2392@gmail.com,Sarah,JONES,61,female,GB,email,11-26-2023,1,Standard
2393,user2393@gmail.com,John,Williams,twenty-five,male,U.S.A,organic_search,11/04/2024,1,Standard
2394,user2394@gmail.com,,Williams,twenty-five,male,GB,email,2023-04-03,False,Standard
2395,user2395@hotmail.com,Jane,,150,f,U.S.A,referral,11-16-2023,True,premium
2396,user2396@gmail.com,Jane,JONES,twenty-five,m,U.S.A,organic_search,01-07-2024,Yes,Standard
2397,user2397@gmail.com,Mike,davis,twenty-five,m,United Kingdom,email,04-01-2023,0,STANDARD
2398,user2398@hotmail.com,Mike,,-5,,CA,email,03-06-2024,TRUE,Standard
2399,user2399@gmail.com,jane,JONES,,F,UK,paid_search,04/15/2024,1,premium
2400,user2400@hotmail.com,Jane,davis,twenty-five,F,UK,paid_search,02-17-2024,,Standard
2401,user2401@gmail.com,JOHN,davis,-5,,U.S.A,organic_search,2023/10/29,,STANDARD
2402,user2402@gmail.com,Mike,Brown,150,Male,usa,email,2023/01/24,0,premium
2403,user2403@gmail.com,,Smith,,Female,UK,organic_search,10-01-2024,1,Premium
2404,user2404@gmail.com,JOHN,davis,-5,,UK,organic_search,2024-12-26,,Basic
2405,user2405@gmail.com,,davis,-5,F,UK,social_media,2024/04/22,False,Basic
2406,user2406@yahoo.com,,Smith,150,Female,UK,paid_search,11-18-2023,0,Basic
2407,user2407@company.org,,Smith,twenty-five,male,Canada,organic_search,08-20-2024,True,Standard
2408,user2408@gmail.com,Sarah,JONES,twenty-five,f,CA,email,02/19/2024,,Premium
2409,user2409@gmail.com,jane,,,Female,GB,direct,2023/06/09,0,Standard
2410,user2410@gmail.com,,Smith,-5,F,United Kingdom,paid_search,04-28-2023,0,Standard
2411,user2411@gmail.com,,,72,,United States,social_media,2024-08-03,False,Premium
2412,user2412@gmail.com,,Smith,73,M,UK,email,02-16-2024,Yes,Standard
2413,user2413@gmail.com,,Williams,twenty-five,,usa,paid_search,05/07/2024,TRUE,
2414,user2414@gmail.com,JOHN,JONES,150,M,usa,email,07-06-2024,1,premium
2415,user2415@gmail.com,,,twenty-five,Female,usa,paid_search,17-05-2024,FALSE,
2416,user2416@company.org,jane,Brown,65,Male,usa,direct,2024-04-01,FALSE,Basic
2417,user2417@gmail.com,Emily,,61,female,United States,organic_search,2023-12-15,,premium
2418,user2418@gmail.com,Sarah,JONES,-5,male,USA,email,24-09-2024,FALSE,STANDARD
2419,user2419@yahoo.com,David,Johnson,150,M,US,email,07/04/2024,No,
2420,user2420@gmail.com,Sarah,,150,F,Canada,organic_search,2023/11/27,,STANDARD
2421,user2421@gmail.com,,,150,,UK,email,03-18-2023,1,Standard
2422,user2422@gmail.com,David,JONES,150,,U.S.A,email,26-08-2023,True,premium
2423,user2423@gmail.com,John,Brown,150,m,U.S.A,social_media,2024-08-11,0,premium
2424,user2424@gmail.com,,davis,,f,United Kingdom,paid_search,08/12/2023,0,Basic
2425,user2425@gmail.com,Emily,,,,United States,organic_search,2024/08/19,No,Premium
2426,user2426@gmail.com,,Brown,63,Male,GB,direct,2024-06-05,FALSE,STANDARD
2427,user2427@gmail.com,David,Williams,,Female,United States,email,13-01-2024,0,premium
2428,user2428@outlook.com,David,Brown,150,m,USA,direct,2024/01/17,No,Basic
2429,user2429@gmail.com,jane,JONES,,F,Canada,organic_search,10-26-2023,FALSE,STANDARD
2430,user2430@gmail.com,jane,JONES,twenty-five,F,CA,referral,2023-10-18,False,Premium
2431,user2431@hotmail.com,Mike,Johnson,50,m,GB,paid_search,12-11-2023,0,
2432,user2432@gmail.com,Jane,Brown,-5,male,UK,referral,2023/10/21,1,
2433,user2433@hotmail.com,jane,,36,Male,GB,direct,08/27/2024,,premium
2434,user2434@gmail.com,Sarah,Brown,67,Male,CA,organic_search,23-10-2023,1,STANDARD
2435,user2435@gmail.com,Mike,Johnson,,m,CA,direct,2024/10/23,False,Premium
2436,user2436@gmail.com,JOHN,,45,M,United States,organic_search,06-09-2024,True,Standard
2437,user2437@yahoo.com,Mike,Williams,,male,GB,organic_search,10-12-2023,,Premium
2438,user2438@gmail.com,Sarah,,twenty-five,Female,CA,organic_search,2023/03/16,FALSE,STANDARD
2439,user2439@company.org,,Johnson,,male,U.S.A,paid_search,2023/01/17,0,Basic
2440,user2440@hotmail.com,Sarah,Brown,-5,F,UK,email,28-10-2023,True,Basic
2441,user2441@gmail.com,Mike,,70,F,United Kingdom,paid_search,2024/03/20,No,premium
